rule	scope	hits	rule_id	past	present	A	B	Change	P	Pfeat	Q	Qfeat	reliability	confidence	related_forms	exceptions	Pnatural_class	Qnatural_class	rule_left_side	rule_right_side	rule_tidy
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	Srip	Srip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	skip	skip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	skrINk	skrINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	smINk	smINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	snip	snip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	snINk	snINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	splip	splip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	splINk	splINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	sprINk	sprINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	skwip	skwip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	skwINk	skwINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	strINk	strINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	tip	tip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	Tip	Tip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	Trip	Trip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	TrINk	TrINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	trINk	trINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	twINk	twINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	vINk	vINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	vrip	vrip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	vrINk	vrINk	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	jip	jip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> []  [J, _, b, d, g, k, p, t, ~] _ 	1890	29	rule 25	zip	zip	[]	[]	//0	NA	[J, _, b, d, g, k, p, t, ~]	NA	NA	0.01534391534391534	0.0025375505947794	put, let, set, cut, hit, spread, beat, fit, shut, hurt, cost, cast, burst, split, bet, upset, thrust, shed, quit	get, think, take, look, want, find, ask, keep, need, knead, work, talk, sit, stand, hold, write, right, change, start, help, read	0 syllabic, 0 sonority, 0 aperture		0 syllabic, 0 sonority, 0 aperture		[] -> [] / 0 syllabic, 0 sonority, 0 aperture _ 
[] -> d  [b, p] _ 	214	207	rule 27	bript	brip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	dript	drip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	dwipt	dwip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	fript	frip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	gipt	gip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	klipt	klip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	plipt	plip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	kwipt	kwip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	Smipt	Smip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	Sript	Srip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	skipt	skip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	snipt	snip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	splipt	splip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	skwipt	skwip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	tipt	tip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	Tipt	Tip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	Tript	Trip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	vript	vrip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	jipt	jip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
[] -> d  [b, p] _ 	214	207	rule 27	zipt	zip	[]	d	/d/0	NA	[b, p]	NA	NA	0.9672897196261684	0.9635397336751352	help, stop, develop, hope, describe, drop, jump, slip, escape, step, cope, disturb, rub, absorb, wipe, wrap, rap, grab, snap, trap	keep, sleep, sweep, leap, weep, creep, oversleep	0 syllabic, 0 sonority, 0 aperture, 1 LAB		0 syllabic, 0 sonority, 0 aperture, 1 LAB		[] -> d / 0 syllabic, 0 sonority, 0 aperture, 1 LAB _ 
2 -> o  [2, 3, 4, 6, @, A, D, E, I, N, Q, U, V, Z, _, a, b, d, e, g, i, j, l, m, n, o, r, u, v, w, z, {, »]r» _ [D, Z, v, z]	3	2	rule 28	brov	br2v	2	o	2/o/2	r»	[2, 3, 4, 6, @, A, D, E, I, N, Q, U, V, Z, _, a, b, d, e, g, i, j, l, m, n, o, r, u, v, w, z, {, »]	NA	[D, Z, v, z]	0.6666666666666666	0.5852724627318681	drive, arise	arrive	non-voiceless obstruent	0 syllabic, 1 sonority, 1 aperture, 1 voice	non-voiceless obstruent r»	0 syllabic, 1 sonority, 1 aperture, 1 voice	2 -> o / non-voiceless obstruent r» _ 0 syllabic, 1 sonority, 1 aperture, 1 voice
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	br3t@d	br3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	gl3t@d	gl3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	gr3t@d	gr3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	_3t@d	_3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	kl3t@d	kl3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	m3t@d	m3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	n3t@d	n3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	pl3t@d	pl3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	r3t@d	r3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
[] -> @d  [3, l, n, r]t _ 	172	171	rule 29	Sm3t@d	Sm3t	[]	@d	/@d/0	t	[3, l, n, r]	NA	NA	0.994186046511628	0.9904409346002732	want, start, point, support, report, represent, present, prevent, paint, count, result, grant, mount, sort, convert, print, account, invent, part	hurt	1 voice, 1 COR		1 voice, 1 COR t		[] -> @d / 1 voice, 1 COR t _ 
